"GBV","Gobiomorphus breviceps"
"GBD","Gobiomorus dormitor"
"GBM","Oxyeleotris marmorata"
"XYF","Oxyeleotris fimbriata"
"YBD","Oxyeleotris lineolata"
"MGJ","Mogurnda aiwasoensis"
"FGB","Eleotridae"
"TFT","Ctenogobius fasciatus"
"QZG","Ctenogobius lepturus"
"AIN","Acentrogobius caninus"
"AKD","Acentrogobius dayi"
"NGV","Acentrogobius viridipunctatus"
"GBN","Gobius niger"
"GON","Gobius paganellus"
"GCR","Gobius cruentatus"
"GTR","Gobius strictus"
"GBC","Gobius cobitis"
"GBZ","Gobius ater"
"GHB","Gobius bucchichi"
"GXF","Gobius fallax"
"GWG","Gobius geniporus"
"GWR","Gobius roulei"
"GWV","Gobius vittatus"
"GWX","Gobius xanthocephalus"
"GWD","Gobius rubropunctatus"
"GOB","Gobius spp"
"FIM","Aphia minuta"
"ACG","Acanthogobius ommaturus"
"AWA","Awaous aeneofuscus"
"AWQ","Awaous lateristriga"
"BJO","Bathygobius soporator"
"BGU","Bathygobius fuscus"
"DVC","Bathygobius burtoni"
"DVD","Bathygobius casamancus"
"MBI","Amblychaeturichthys sciistius"
"MBU","Amblyeleotris aurora"
"JXA","Amblyeleotris diagonalis"
"JXB","Amblyeleotris downingi"
"JXC","Amblyeleotris periophthalma"
"JXD","Amblyeleotris triguttata"
"MBL","Amblygobius albimaculatus"
"IEC","Amblygobius nocturnus"
"GBI","Glossogobius biocellatus"
"GOU","Glossogobius giuris"
"GSZ","Gobioides africanus"
"GSW","Gobioides sagitta"
"GSN","Gobioides ansorgii"
"YAS","Amoya signatus"
"EDO","Pseudapocryptes borneensis"
"DWB","Pseudapocryptes elongatus"
"LHH","Scartelaos histophorus"
"QDD","Scartelaos tenuis"
"URY","Parachaeturichthys polynema"
"OAB","Pomatoschistus bathi"
"OBD","Pomatoschistus microps"
"OBZ","Pomatoschistus minutus"
"KNC","Knipowitschia caucasica"
"OCB","Apocryptes bato"
"MVP","Microgobius brevispinis"
"EVR","Evorthodus lyricus"
"GBP","Gobionellus atripinnis"
"GDZ","Gobionellus occidentalis"
"HGS","Chaenogobius castaneus"
"YTI","Cryptocentrus albidorsus"
"YTF","Cryptocentrus filifer"
"YRZ","Cryptocentrus cryptocentrus"
"YSG","Cryptocentrus lutheri"
"UMH","Aruma histrio"
"GCI","Gillichthys mirabilis"
"EDE","Pseudaphya ferreri"
"ONB","Odondebuenia balearica"
"GLG","Lebetus guilleti"
"YTN","Crystallogobius linearis"
"HZO","Hazeus otakii"
"HSD","Chasmichthys dolichognathus"
"OUF","Oxyurichthys formosanus"
"NYW","Oxyurichthys papuensis"
"NYT","Oxyurichthys tentacularis"
"NYI","Oxyurichthys ophthalmonema"
"CVO","Clevelandia ios"
"GSC","Asra turcomanus"
"ESG","Eutaeniichthys gilli"
"AXS","Asterropteryx ensiferus"
"FCQ","Asterropteryx semipunctata"
"TBL","Astrabe lactisella"
"ULC","Aulopareia cyanomos"
"TKH","Trypauchen raha"
"QHA","Trypauchen vagina"
"ARW","Austrolethops wardi"
"EVX","Eviota abax"
"FFP","Eviota guttata"
"FFQ","Eviota pardalota"
"FFR","Eviota sebreei"
"BFN","Barbulifer antennatus"
"EVM","Evermannichthys metzelaari"
"BAK","Barbuligobius boehlkei"
"NBB","Neogobius bathybius"
"NBU","Neogobius melanostomus"
"OFL","Coryphopterus alloides"
"OCU","Apocryptodon madurensis"
"RGB","Rhinogobius brunneus"
"RGF","Rhinogobius flumineus"
"TKE","Pterogobius elapoides"
"BFB","Benthophiloides brauneri"
"GSI","Gobiosoma bosci"
"BFI","Boleophthalmus birdsongi"
"BFP","Boleophthalmus pectinirostris"
"FBD","Boleophthalmus dussumieri"
"IGO","Stigmatogobius borneensis"
"LKB","Luciogobius albus"
"LBX","Lubricogobius exiguus"
"BLQ","Bollmannia boqueronensis"
"LKM","Callogobius amikami"
"IHP","Callogobius bifasciatus"
"IHQ","Callogobius plumatus"
"BJN","Brachyamblyopus anotus"
"FYJ","Brachyamblyopus brachysoma"
"YGA","Brachygobius aggregatus"
"TDB","Tridentiger barbatus"
"YAA","Bryaninops amplus"
"YBE","Bryaninops yongei"
"BFR","Benthophilus baeri"
"BIF","Buenia affinis"
"CBQ","Chromogobius quadrivittatus"
"ZEZ","Zebrus zebrus"
"DDK","Didogobius kochi"
"AJL","Cabillus lacertops"
"GBO","Zosterisessor ophiocephalus"
"FGH","Caffrogobius agulhensis"
"MJL","Calamiana aliceae"
"GBG","Caragobioides geomys"
"SJP","Caspiosoma caspium"
"HTX","Chaeturichthys hexanema"
"HRV","Chiramenu fluviatilis"
"HBV","Chlamydogobius gloveri"
"HFP","Chonophorus macrorhynchus"
"HFS","Chriolepis fisheri"
"LGC","Clariger cosmurus"
"OGL","Corcyrogobius liechtensteini"
"OGI","Coryogalops adamsoni"
"QCT","Coryogalops anomolus"
"QCU","Coryogalops monospilus"
"QCV","Coryogalops tessellatus"
"OUU","Cotylopus acutipinnis"
"RGN","Cristatogobius nonatoae"
"RLM","Croilia mossambica"
"YPB","Cryptocentroides arabicus"
"TGG","Ctenogobiops aurocingulus"
"TMU","Ctenotrypauchen microcephalus"
"DEQ","Deltentosteus quadrimaculatus"
"DPR","Discordipinna griessingeri"
"DBG","Drombus globiceps"
"EBG","Ebomegobius goodi"
"EOY","Economidichthys pygmaeus"
"EGO","Ego zebra"
"EJS","Elacatinus janssi"
"EIC","Eleotrica cableae"
"EBW","Eucyclogobius newberryi"
"EXE","Exyrias belissimus"
"FVA","Favonigobius melanobranchus"
"FLL","Flabelligobius latruncularius"
"FUD","Fusigobius duospilus"
"FUE","Fusigobius inframaculatus"
"GOZ","Gammogobius steinitzi"
"GIV","Ginsburgellus novemlineatus"
"GLF","Gladiogobius ensifer"
"GTC","Gnatholepis anjerensis"
"GOL","Gobiodon acicularis"
"GVB","Gobiodon citrinus"
"GVC","Gobiodon reticulatus"
"GVD","Gobiodon rivulatus"
"GOI","Gobiopsis aporia"
"GVF","Gobiopsis canalis"
"GVH","Gobiopsis macrostoma"
"GOY","Gobiopterus brachypterus"
"GBF","Gobiusculus flavescens"
"GBK","Gobulus crescentalis"
"GOJ","Gorogobius nigricinctus"
"GMD","Gymneleotris seminudus"
"GMN","Gymnogobius raninus"
"HGE","Hemigobius bleekeri"
"HJP","Hetereleotris apora"
"HUB","Heteroplopomus barbatus"
"HYX","Hypogymnogobius xanthozona"
"HGG","Hyrcanogobius bergi"
"IYG","Ilypnus gilberti"
"ISM","Istigobius campbelli"
"IQS","Istigobius decoratus"
"IQT","Istigobius ornatus"
"KGC","Kelloggella cardinalis"
"GTU","Lentipes armatus"
"GPL","Lepidogobius lepidus"
"GOF","Lesueurigobius friesii"
"IBG","Lesueurigobius koumansi"
"GHO","Lethops connectens"
"GPP","Leucopsarion petersi"
"LLI","Lobulogobius omanensis"
"LFR","Lophogobius bleekeri"
"GOK","Lotilia graciliosa"
"UUU","Luposicya lupus"
"YUF","Lythrypnus alphigena"
"MDW","Macrodontogobius wilburi"
"MAY","Mahidolia mystacina"
"MNW","Mangarinus waterousi"
"MBD","Mauligobius maderensis"
"NBN","Mauligobius nigri"
"MBF","Mesogobius batrachocephalus"
"MJF","Millerigobius macrocephalus"
"MLZ","Mistichthys luzonensis"
"MBE","Mugilogobius abei"
"MNH","Myersina lachneri"
"NMI","Nematogobius ansorgii"
"NMO","Nematogobius maindroni"
"NMZ","Nematogobius brachynemus"
"NSN","Nes longus"
"OGU","Oligolepis acutipennis"
"OFF","Ophiogobius ophicephalus"
"OOD","Oplopomops diacanthus"
"OUC","Oplopomus caninoides"
"NZG","Oplopomus oplopomus"
"OUT","Opua atherinoides"
"OUD","Oxuderces dentatus"
"GPO","Padogobius bonelli"
"GGX","Palatogobius paradoxus"
"GPI","Palutrus meteori"
"PKW","Pandaka lidwilli"
"ILE","Papillogobius melanobranchus"
"RGE","Paragobiodon echinocephalus"
"UEH","Paragobiodon xanthosoma"
"OTU","Parapocryptes rictuosus"
"IYB","Parasicydium bandama"
"PWM","Parawaous megacephalus"
"KRR","Parkraemeria ornata"
"RLS","Parrella fusca"
"FTF","Periophthalmodon freycineti"
"FTA","Periophthalmus argentilineatus"
"FTI","Periophthalmus barbarus"
"QZE","Periophthalmus waltoni"
"YGK","Platygobiopsis akihito"
"URD","Pleurosicya annandalei"
"YSI","Polyspondylogobius sinensis"
"OGH","Porogobius schlegelii"
"RLO","Priolepis boreus"
"UAI","Priolepis cincta"
"UAL","Priolepis randalli"
"RSO","Proterorhinus marmoratus"
"SGK","Psammogobius knysnaensis"
"EDC","Pseudogobiopsis campbellianus"
"EDA","Pseudogobius avicennia"
"EDM","Pseudotrypauchen multiradiatus"
"IGM","Psilogobius mainlandi"
"ILJ","Psilotris alepis"
"YCS","Pycnomma semisquamatum"
"QUY","Quietula y-cauda"
"RIY","Redigobius amblyrhynchus"
"HBA","Schismatogobius ampluvinculus"
"IYV","Sicydium brevifile"
"IYA","Sicyopterus caeruleus"
"IYL","Sicyopterus lagocephalus"
"IYS","Sicyopterus stimpsoni"
"IYX","Sicyopus auxilimentus"
"IGB","Signigobius biocellatus"
"IHD","Silhouettea dotui"
"EGT","Speleogobius trigloides"
"EGB","Stenogobius beauforti"
"IFA","Stiphodon allen"
"TBD","Stonogobiops dracula"
"UVL","Sueviota lachneri"
"UFB","Sufflogobius bibarbatus"
"UUF","Suruga fundicola"
"TAG","Taenioides anguillaris"
"TKC","Tamanka cagayanensis"
"RSB","Risor ruber"
"GMJ","Sagamia geneionema"
"TMO","Tasmanogobius lordi"
"TGN","Thorogobius angolensis"
"QOG","Thorogobius rofeni"
"TMN","Tomiyamichthys oni"
"QFA","Tomiyamichthys latruncularius"
"TVD","Trimma avidori"
"TMK","Trimma okinawae"
"QGY","Trimma winterbottomi"
"TOV","Trimmatom eviotops"
"TKS","Trypauchenichthys sumatrensis"
"TKP","Tukugobius philippinus"
"TFL","Typhlogobius californiensis"
"VAA","Valenciennea alleni"
"VFV","Valenciennea persica"
"VFW","Valenciennea sexguttata"
"VAM","Vanderhorstia ambanoro"
"VAN","Vanneaugobius canariensis"
"VAY","Varicus marilynae"
"WED","Weberogobius amadi"
"WHZ","Wheelerigobius maltzani"
"WHV","Wheelerigobius wirtzi"
"YOC","Yongeichthys criniger"
"YOK","Yongeichthys thomasi"
"ZPC","Zappa confluentus"
"FGX","Gobiidae"
"GPA","Gobiidae"
"RYR","Rhyacichthys aspro"
"GOD","Gobitrichinotus radiocularis"
"KRB","Kraemeria bryani"
"IPN","Aioliops novaeguineae"
"DFD","Cerdale floridana"
"GLK","Gunnellichthys curiosus"
"GHK","Gunnellichthys viridescens"
"MDH","Microdesmus aethiopicus"
"NME","Nemateleotris decora"
"IFQ","Nemateleotris magnifica"
"OYY","Oxymetopon compressus"
"GLY","Paragunnellichthys seychellensis"
"GSO","Parioglossus aporos"
"IEK","Parioglossus raoi"
"TKU","Ptereleotris arabica"
"UHM","Ptereleotris microlepis"
"JBX","Microdesmidae"
"XAD","Allomicrodesmus dorotheae"
"XPS","Paraxenisthmus springeri"
"XTO","Tyson belos"
"XXA","Xenisthmus africanus"
"XMQ","Xenisthmus balius"
"OOU","Odontobutis obscura"
"OWB","Odontobutis potamophila"
"ERL","Perccottus glenii"
"ZEF","Zebrasoma flavescens"
"ZEV","Zebrasoma veliferum"
"ZEA","Zebrasoma scopas"
"ZLV","Zebrasoma xanthurum"
"ZML","Zebrasoma gemmatum"
"AQB","Acanthurus bahianus"
"AQO","Acanthurus coeruleus"
"AQR","Acanthurus bariene"
"AQV","Acanthurus olivaceus"
"AQH","Acanthurus chirurgus"
"AQT","Acanthurus triostegus"
"MDO","Acanthurus monroviae"
"AQI","Acanthurus lineatus"
"AQN","Acanthurus nigrofuscus"
"AQQ","Acanthurus gahhm"
"AVQ","Acanthurus sohal"
"DGV","Acanthurus blochii"
"DGW","Acanthurus mata"
"DMB","Acanthurus leucosternon"
"AXQ","Acanthurus spp"
"NAI","Naso lituratus"
"NAS","Naso unicornis"
"NAB","Naso brevirostris"
"NUH","Paracanthurus hepatus"
"TKB","Ctenochaetus binotatus"
"TCV","Ctenochaetus striatus"
"NUF","Prionurus biafraensis"
"SUR","Acanthuridae"
"TUF","Proteracanthus sarissophorus"
"RIT","Rhinoprenes pentanemus"
"ZBV","Zabidius novemaculeatus"
"HUO","Ephippus orbis"
"RSM","Parapsettus panamensis"
"LXR","Platax orbicularis"
"BAO","Platax teira"
"IET","Platax pinnatus"
"BAT","Platax spp"
"TDO","Tripterodon orbis"
"HRF","Chaetodipterus faber"
"HTZ","Chaetodipterus zonatus"
"HRL","Chaetodipterus lippei"
"SPA","Ephippidae"
"TFG","Scatophagus argus"
"SCT","Scatophagus spp"
"IGA","Siganus argenteus"
"IGR","Siganus corallinus"
"IGD","Siganus doliatus"
"IGF","Siganus fuscescens"
"IGV","Siganus javus"
"SRI","Siganus rivulatus"
"IGL","Siganus labyrinthodes"
"SCN","Siganus canaliculatus"
"SGU","Siganus guttatus"
"IGI","Siganus lineatus"
"IGU","Siganus luridus"
"IGG","Siganus magnificus"
"IGN","Siganus niger"
"IGP","Siganus puelloides"
"IGE","Siganus puellus"
"IGT","Siganus punctatissimus"
"IGC","Siganus punctatus"
"IUR","Siganus randalli"
"IUS","Siganus spinus"
"IUT","Siganus stellatus"
"IUU","Siganus sutor"
"IUI","Siganus trispilos"
"IUN","Siganus unimaculatus"
"IUP","Siganus uspi"
"IUE","Siganus vermiculatus"
"IUG","Siganus virgatus"
"IUL","Siganus vulpinus"
"SPI","Siganus spp"
"LVM","Luvarus imperialis"
"ZAO","Zanclus cornutus"
"BON","Sarda sarda"
"BIP","Sarda orientalis"
"BEP","Sarda chiliensis"
"BAU","Sarda australis"
"BZX","Sarda spp"
"MAS","Scomber japonicus"
"MAC","Scomber scombrus"
"MAA","Scomber australasicus"
"MAZ","Scomber spp"
"BOP","Orcynopsis unicolor"
"WAH","Acanthocybium solandri"
"DOT","Gymnosarda unicolor"
"RAB","Rastrelliger brachysoma"
"RAG","Rastrelliger kanagurta"
"RAF","Rastrelliger faughni"
"RAX","Rastrelliger spp"
"CHY","Scomberomorus sinensis"
"COM","Scomberomorus commerson"
"GUT","Scomberomorus guttatus"
"STS","Scomberomorus lineolatus"
"KGM","Scomberomorus cavalla"
"SSM","Scomberomorus maculatus"
"CER","Scomberomorus regalis"
"SIE","Scomberomorus sierra"
"QUM","Scomberomorus queenslandicus"
"MAW","Scomberomorus tritor"
"NPH","Scomberomorus niphonius"
"BBM","Scomberomorus semifasciatus"
"BRS","Scomberomorus brasiliensis"
"KOS","Scomberomorus koreanus"
"MOS","Scomberomorus concolor"
"PAP","Scomberomorus multiradiatus"
"KAK","Scomberomorus plurilineatus"
"ASM","Scomberomorus munroi"
"KGX","Scomberomorus spp"
"BUK","Gasterochisma melampus"
"LEB","Cybiosarda elegans"
"SHM","Grammatorcynus bicarinatus"
"DBM","Grammatorcynus bilineatus"
"FRI","Auxis thazard"
"BLT","Auxis rochei"
"FRZ","Auxis thazard, A. rochei"
"LTA","Euthynnus alletteratus"
"BKJ","Euthynnus lineatus"
"KAW","Euthynnus affinis"
"EHZ","Euthynnus spp"
"SKJ","Katsuwonus pelamis"
"BFT","Thunnus thynnus"
"PBF","Thunnus orientalis"
"LOT","Thunnus tonggol"
"BLF","Thunnus atlanticus"
"ALB","Thunnus alalunga"
"SBF","Thunnus maccoyii"
"YFT","Thunnus albacares"
"BET","Thunnus obesus"
"TUS","Thunnus spp"
"SLT","Allothunnus fallai"
"MAX","Scombridae"
"TUN","Thunnini"
"SFA","Istiophorus platypterus"
"SAI","Istiophorus albicans"
"BUM","Makaira nigricans"
"BLM","Makaira indica"
"MSP","Tetrapturus belone"
"MLS","Tetrapturus audax"
"WHM","Tetrapturus albidus"
"SSP","Tetrapturus angustirostris"
"SPF","Tetrapturus pfluegeri"
"RSP","Tetrapturus georgii"
"WHH","Tetrapturus spp"
"BIL","Istiophoridae"
"SWO","Xiphias gladius"
"SNK","Thyrsites atun"
"WSM","Thyrsitops lepidopoides"
"DLT","Diplospinus multistriatus"
"NIM","Neoepinnula americana"
"SKD","Neoepinnula orientalis"
"LEC","Lepidocybium flavobrunneum"
"NEN","Nesiarchus nasutus"
"OIL","Ruvettus pretiosus"
"PDG","Paradiplospinus gracilis"
"TEZ","Paradiplospinus antarcticus"
"GEM","Rexea solandri"
"RXA","Rexea antefurcata"
"RXP","Rexea prometheoides"
"RQB","Rexea bengalensis"
"RBJ","Rexea brevilineata"
"RMW","Rexea nakamurai"
"RXX","Rexea spp"
"RXJ","Rexichthys johnpaxtoni"
"THM","Thyrsitoides marleyi"
"EMG","Epinnula magistralis"
"TBS","Tongaichthys robustus"
"NLT","Nealotus tripes"
"PRP","Promethichthys prometheus"
"GES","Gempylus serpens"
"GEP","Gempylidae"
"ASZ","Assurger anzac"
"BDL","Benthodesmus elongatus"
"BDF","Benthodesmus macrophthalmus"
"BWN","Benthodesmus tenuis"
"BEH","Benthodesmus spp"
"LHT","Trichiurus lepturus"
"JSU","Trichiurus auriga"
"TCW","Trichiurus spp"
"EVP","Evoxymetopon poeyi"
"SFS","Lepidopus caudatus"
"SDF","Lepidopus fitchi"
"UEF","Lepidopus dubius"
"LKP","Lepturacanthus pantului"
"SVH","Lepturacanthus savala"
"BSF","Aphanopus carbo"
"APH","Aphanopus intermedius"
"BOX","Aphanopus spp"
"TKR","Tentoriceps cristatus"
"EGM","Eupleurogrammus muticus"
"EWK","Eupleurogrammus glossodon"
"CUT","Trichiuridae"
"TUX","Scombroidei"
"TGV","Tetragonurus cuvieri"
"QJX","Tetragonurus spp"
"BLB","Stromateus fiatola"
"TMB","Stromateus brasiliensis"
"BWB","Stromateus stellatus"
"BQX","Stromateus spp"
"SIP","Pampus argenteus"
"CPO","Pampus chinensis"
"XPO","Pampus spp"
"ERP","Peprilus paru"
"BUT","Peprilus triacanthus"
"PPO","Peprilus simillimus"
"WPM","Peprilus medius"
"YQP","Peprilus snyderi"
"BTG","Peprilus spp"
"BUX","Stromateidae"
"DRI","Ariomma indica"
"IMB","Ariomma bondi"
"DRF","Ariomma melanum"
"DRK","Ariomma spp"
"FPC","Anabas testudineus"
"TKY","Ctenopoma kingsleyae"
"TEN","Ctenopoma petherici"
"NDI","Sandelia bainsii"
"CBG","Cubiceps gracilis"
"UBB","Cubiceps baxteri"
"UBA","Cubiceps caeruleus"
"UBP","Cubiceps capensis"
"UBO","Cubiceps kotlyari"
"UBU","Cubiceps pauciradiatus"
"UJI","Cubiceps whiteleggii"
"CUP","Cubiceps spp"
"NMG","Nomeus gronovii"
"NMW","Nomeus spp"
"PSC","Psenes cyanophrys"
"VTX","Nomeidae"
"CEO","Centrolophus niger"
"ICA","Icichthys australis"
"HDT","Schedophilus huttoni"
"HDV","Schedophilus ovalis"
"SEY","Schedophilus velaini"
"HDW","Schedophilus pemarco"
"HFD","Schedophilus maculatus"
"HVU","Schedophilus medusophagus"
"SXE","Schedophilus spp"
"TUT","Tubbia tasmanica"
"SEO","Seriolella porosa"
"SEM","Seriolella brama"
"SEI","Seriolella violacea"
"SEP","Seriolella punctata"
"SEU","Seriolella caerulea"
"BSP","Seriolella spp"
"BWA","Hyperoglyphe antarctica"
"HGY","Hyperoglyphe bythites"
"HYW","Hyperoglyphe perciformis"
"BUP","Psenopsis anomala"
"CEN","Centrolophidae"
"FGG","Osphronemus goramy"
"EOH","Belontia hasselti"
"OAF","Colisa fasciatus"
"TSB","Ctenops nobilis"
"BDS","Betta splendens"
"MTK","Malpulutta kretseri"
"FCO","Parasphaerichthys ocellatus"
"FMA","Parosphromenus allani"
"FMC","Pseudosphromenus cupanus"
"FRR","Sphaerichthys acrostoma"
"FGS","Trichogaster pectoralis"
"TGH","Trichogaster trichopterus"
"GOM","Trichogaster spp"
"TKL","Trichopsis pumila"
"MRH","Macropodus chinensis"
"FGO","Helostoma temminckii"
"IUC","Amarsipus carlsbergi"
"LFP","Luciocephalus pulcher"
"YRS","Sphyraena sphyraena"
"YRA","Sphyraena acutipinnis"
"BAC","Sphyraena jello"
"YRB","Sphyraena obtusata"
"YRN","Sphyraena pinguis"
"YRG","Sphyraena argentea"
"GBA","Sphyraena barracuda"
"YRE","Sphyraena ensis"
"YRU","Sphyraena guachancho"
"YRI","Sphyraena idiastes"
"YRP","Sphyraena picudilla"
"YRH","Sphyraena helleri"
"YRJ","Sphyraena japonica"
"YRC","Sphyraena chrysotaenia"
"BAG","Sphyraena afra"
"BAB","Sphyraena qenie"
"BAN","Sphyraena putnamae"
"BAQ","Sphyraena flavicauda"
"YBS","Sphyraena forsteri"
"BVV","Sphyraena viridensis"
"BAR","Sphyraena spp"
"BAZ","Sphyraenidae"
"FON","Pholidichthys anguis"
"DAO","Dactyloscopus crossotus"
"GIO","Gillellus arenicola"
"HUJ","Heteristius cinctus"
"LKA","Leurochilus acon"
"MXB","Myxodagnus belone"
"PJV","Platygillellus altivelis"
"AIT","Apopterygion alta"
"AXA","Axoclinus carminalis"
"BEY","Bellapiscis lesleyae"
"BDO","Blennodon dorsale"
"BFA","Brachynectes fasciatus"
"EBA","Ceratobregma acanthops"
"CGJ","Crocodilichthys gracilis"
"YTJ","Cryptichthys jojettae"
"EAV","Enneanectes altivelis"
"EAB","Enneapterygius abeli"
"EAZ","Enneapterygius pusillus"
"EBO","Enneapterygius ventermaculus"
"FOH","Forsterygion bathytaton"
"GID","Gilloblennius abditus"
"GBU","Gracilopterygion bapturum"
"GHC","Grahamina capito"
"HCQ","Helcogramma aquilum"
"HGT","Helcogrammoides antarcticus"
"KAS","Karalepis stewarti"
"LLD","Lepidoblennius haplodactylus"
"LNI","Lepidonectes bimaculata"
"NFB","Norfolkia brachylepis"
"NCE","Notoclinops caerulepunctus"
"OBA","Obliquichthys maryannae"
"RND","Ruanoho decemdigitatus"
"TBU","Trianectes bucephalus"
"TFC","Trinorfolkia clarkei"
"TDA","Tripterygion delaisi"
"UCX","Ucla xenogrammus"
"VVX","Tripterygiidae"
"BEK","Blennioclinus brachycephalus"
"BFG","Blennophis anguillaris"
"AXB","Cancelloxus burrelli"
"LNS","Clinitrachus argentatus"
"NOJ","Clinoporus biporosus"
"NUA","Clinus acuminatus"
"GFE","Cologrammus flavescens"
"RSJ","Cristiceps aurantiacus"
"EIB","Ericentrus rubrus"
"FUM","Fucomimus mus"
"GBE","Gibbonsia elegans"
"HUE","Heteroclinus roseus"
"MRD","Muraenoclinus dorsalis"
"MXC","Myxodes cristatus"
"PVG","Pavoclinus graminis"
"RCG","Ribeiroclinus eigenmanni"
"SIF","Smithichthys fucorum"
"SXN","Springeratus xanthosoma"
"XEK","Xenopoclinus kochi"
"XYX","Clinidae"
"AIX","Aidablennius sphynx"
"AIV","Alloblennius parvus"
"AIJ","Alticus kirkii"
"NDR","Andamia reyi"
"NUN","Antennablennius adenensis"
"JEA","Antennablennius bifilum"
"JEB","Antennablennius hypenetes"
"JEC","Antennablennius simonyi"
"JED","Antennablennius variopunctatus"
"NUO","Blennius ocellaris"
"NVB","Blennius normani"
"NUW","Blennius spp"
"NUD","Aspidontus dussumieri"
"AIS","Atrosalarias fuscus"
"YBA","Bathyblennius antholops"
"NLB","Blenniella bilitonensis"
"HWN","Blue-dashed rockskipper"
"SJJ","Scartichthys gigas"
"HDP","Chalaroderma capito"
"HSB","Chasmodes bosquianus"
"IRL","Cirripectes alboapicalis"
"IRP","Cirripectes filamentosus"
"YFG","Coryphoblennius galerita"
"OOP","Crossosalarias macrospilus"
"ECQ","Ecsenius aequalis"
"ECV","Ecsenius lividanalis"
"EBE","Ecsenius pulcher"
"YUT","Enchelyurus ater"
"EOC","Entomacrodus cadenati"
"EXR","Exallias brevis"
"GLJ","Glyptoparus jugularis"
"HUF","Hirculops cornifer"
"HYQ","Hypleurochilus aequipinnis"
"HZV","Hypleurochilus langi"
"HYV","Hypsoblennius brevipinnis"
"ISL","Istiblennius bellus"
"IQJ","Istiblennius edentulus"
"IQK","Istiblennius lineatus"
"IQP","Istiblennius pox"
"IQQ","Istiblennius spilotus"
"LFM","Laiphognathus multimaculatus"
"LFD","Lipophrys adriaticus"
"LWH","Lipophrys velifer"
"LIW","Litobranchus fowleri"
"UND","Lupinoblennius dispar"
"MHB","Meiacanthus abditus"
"MBT","Mimoblennius atrocinctus"
"KVP","Mimoblennius cirrosus"
"NAV","Nannosalarias nativitatus"
"OAY","Oman ypsilon"
"OOO","Omobranchus anolius"
"NZY","Omobranchus fasciolatus"
"NZW","Omobranchus mekranensis"
"NZV","Omobranchus punctatus"
"OXS","Omox biporos"
"OFT","Ophioblennius atlanticus"
"PBO","Parablennius cornutus"
"QAO","Parablennius dialloi"
"QAR","Parablennius goreensis"
"QAV","Parablennius incognitus"
"QAW","Parablennius parvicornis"
"QAY","Parablennius tentacularis"
"QAZ","Parablennius verryckeni"
"QCS","Parablennius opercularis"
"QCW","Parablennius thysanius"
"YPY","Parahypsos paytensis"
"YST","Paralipophrys trigloides"
"TUO","Paralticus amboinensis"
"YUH","Parenchelyurus hepburni"
"UXK","Pereulixia kosiensis"
"TSL","Petroscirtes ancylodon"
"UAJ","Petroscirtes mitratus"
"UAK","Petroscirtes variabilis"
"FBH","Phenablennius heyligeri"
"IBY","Pictiblennius yatabei"
"LGZ","Plagiotremus azaleus"
"IEU","Plagiotremus townsendi"
"ESL","Praealticus natalis"
"RNP","Rhabdoblennius ellipes"
"IAU","Salaria basiliscus"
"IAF","Salarias fasciatus"
"LLR","Scartella cristata"
"BSD","Spaniblennius riodourensis"
"BFK","Spaniblennius clandestinus"
"ULS","Stanulus seychellensis"
"XFU","Xiphasia matsubarai"
"XMR","Xiphasia setifer"
"MWJ","Microlipophrys bauchotae"
"BLE","Blenniidae"
"ICN","Icosteus aenigmaticus"
"SKP","Schindleria praematura"
"KUL","Kurtus gulliveri"
"CNA","Channa argus"
"CNP","Channa punctata"
"FSS","Channa striata"
"FIS","Channa micropeltes"
"HBC","Channa barca"
"KNM","Channa maculata"
"KNA","Channa marulius"
"NQN","Channa lucius"
"FHA","Channa asiatica"
"FSN","Channa spp"
"GXC","Channa maculata x C. argus"
"RKF","Parachanna africana"
"NRE","Anaora tentaculata"
"BFM","Bathycallionymus formosanus"
"LYY","Callionymus lyra"
"YBI","Callionymus carebares"
"YBL","Callionymus erythraeus"
"YBR","Callionymus filamentosus"
"YBY","Callionymus hindsii"
"YBZ","Callionymus japonicus"
"YCC","Callionymus margaretae"
"YCO","Callionymus marleyi"
"YCY","Callionymus persicus"
"YCZ","Callionymus sagitta"
"LLJ","Calliurichthys japonicus"
"DAY","Dactylopus dactylopus"
"DGG","Diplogrammus goramensis"
"DGT","Diplogrammus pygmaeus"
"DRC","Draculo celetus"
"DRB","Draculo shango"
"EHS","Eleutherochir opercularis"
"FOC","Foetorepus calauropomus"
"NSJ","Neosynchiropus ijimai"
"LNK","Paracallionymus costatus"
"DGB","Paradiplogrammus bairdi"
"OUS","Protogrammus sousai"
"REK","Repomucenus calcaratus"
"SKS","Synchiropus agassizi"
"TWB","Synchiropus phaeton"
"YVX","Callionymidae"
"EDH","Centrodraco acanthopoma"
"DRN","Draconetta xenica"
"LLH","Alloclinus holderi"
"UCM","Auchenionchus microcirrhis"
"YTR","Cryptotrema corallinum"
"DLU","Dialommus fuscus"
"MRF","Dialommus macrocephalus"
"EXS","Exerpes asper"
"LSG","Labrisomus gobio"
"KVA","Labrisomus nuchipinnis"
"MTF","Malacoctenus africanus"
"MRV","Malacoctenus versicolor"
"NMS","Nemaclinus atelestos"
"RCV","Paraclinus altivelis"
"RMX","Paraclinus mexicanus"
"SKT","Starksia atlantica"
"XER","Xenomedea rhodopyga"
